id,album,artist,title,rating,Current score
10400,"The Black Mages","The Black Mages","Clash on the Big Bridge (Final Fantasy V)",,991
10401,"The Black Mages","The Black Mages","Battle Theme (Final Fantasy VI)",,991
10408,"PHANTASY STAR ONLINE EPISODE I & II PREMIUM ARRANGE","Yoko Shimomura","A longing to ancient times PART1",3.7105262,991
10422,"Etrian Odyssey IV Super Arrange Version","Haruka Shimotsuki","Labyrinth I - Cerulean Woodlands",3.89375,991
10423,"Etrian Odyssey IV Super Arrange Version","Noriyuki Kamikura","Area I - Windy Plains",3.7290323,991
10430,"The Black Mages III: Darkness and Starlight","The Black Mages","Assault of the Silver Dragons",4.12093,991
1044,"Resident Evil 3","Masami Ueda, Saori Maeda","The Beginning Of Nightmare",3.4636364,991
10444,"Shin Megami Tensei Devil Children Arrange","Tomoyuki Hamada","Battle Theme 1 (Black Book)",3.5724137,991
10447,"Star Ocean: Blue Sphere Arrange","Motoi Sakuraba","Hand to Hand",3.8333333,991
10451,"Star Ocean: Blue Sphere Arrange","Motoi Sakuraba","A Heavy Heart",3.7703705,991
10457,"Star Ocean: Blue Sphere Arrange","Motoi Sakuraba","STAR OCEAN  FOREVER",3.8216217,991
10461,"Rogue Galaxy Premium Arrange","Yoshitaka Hirota","ENORMOUS THREAT",3.4055555,991
10478,"RADIATA STORIES Arrange Album","Noriyuki Iwadare","Legendary Sword for Piano",3.524138,991
10484,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","The Lion's Banner",4.135714,991
10487,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","The Beggar",3.3657143,991
10489,"Shenmue Orchestra Version","Kanagawa Philharmonic Orchestra","A New Journey",4.182857,991
10495,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","Horned Enigma",3.8827586,991
10497,"Atelier Iris ETERNAL MANA Arranged Tracks DECEITFUL WINGS","Saitama Saisyu Heiki","The Tower of No Return",3.3058825,991
10515,"NiGHTS into Dreams...","Skrypnyk","Going Home",3.8689656,991
10525,"Metal Kombat For The Mortal Man","Powerglove","Blasting The Hornet",3.9729729,991
10531,"Total Pwnage","Powerglove","The Decisive Battle",4.3384614,991
10534,"Total Pwnage","Powerglove","Birth Of A God",3.5076923,991
10538,"The Legend of Zelda: Four Swords Adventures","ZREO","Frozen Hyrule (ZREO)",4.552381,991
10555,"The Legend of Zelda","ZREO","End Credits",3.8363636,991
10558,"The Legend of Zelda","Mustin","No Way Out",4.383333,991
10572,"Ghosts'n Goblins","Nada","Bossa 'n Goblins",3.8851063,991
10580,"Super Metroid ~Reserve Tank VARIAtions~","Foxhull","Jazzed Up 'Troids",3.6642857,991
10599,"Super Metroid ~Reserve Tank VARIAtions~","Vivi22","I Ain't Afraid of no Pterodactyl",,991
10604,"Music System 2","Zebes System","Moon Patrol Theme (Moon Patrol)",3.6971428,991
10618,"Time & Space ~ A Tribute to Yasunori Mitsuda","Vampire Hunter Dan, Kae","Terminacoustica",3.7533333,991
10627,"Time & Space ~ A Tribute to Yasunori Mitsuda","Dale North, mp","Navigation Is Key!",,991
10629,"Time & Space ~ A Tribute to Yasunori Mitsuda","Vampire Hunter Dan, Dale North","To Good Friends",4.306977,991
10634,"Time's End: Majora's Mask Remixed","Theophany","Healing the Great Fairy",4.0931034,991
10642,"Final Fantasy IV","Aaron Ackerson","Chocobo (Strings And Winds)",3.8111112,991
10652,"Bomber Blue / Gallant Green","Rare Candy","Mega Man 9 - Tornado Man",,991
10653,"Bomber Blue / Gallant Green","Rare Candy","Cave Story - Plantation",4.3333335,991
10654,"Bomber Blue / Gallant Green","Rare Candy","Super Mario World 2: Yoshi's Island - Athletic",4.716981,991
10656,"Bomber Blue / Gallant Green","Rare Candy","The Legend of Zelda : A Link to the Past - Dark World",4.5076923,991
10657,"Bomber Blue / Gallant Green","Rare Candy","StarTropics - Dungeon",4.1032257,991
10662,"Bomber Blue / Gallant Green","Rare Candy","Kirby's Dreamland - Sand Canyon 2, Green Greens",4.5333333,991
10664,"Spectrum of Mana","Mega Beardo, Travis Morgan","The Great Sprite Hope",3.93125,991
10667,"Spectrum of Mana","Ailsean","Give Time Its Proper Love",,991
1067,"Resident Evil Code: Veronica","Takeshi Miura, Hijiri Anze, Sanae Kasahara","The Suspended Doll",3.3285713,991
10671,"Spectrum of Mana","Descendants of Erdrick, Jameson Sutton","Star of Darkness",4.2114286,991
10683,"Spectrum of Mana","Viking Guitar, Lauren Liebowitz","Aurora Borealis",4.2551723,991
10686,"Spectrum of Mana","Mana Philharmonic","Seed",4.2380953,991
10688,"Spectrum of Mana","William Reyes","Together Always",3.7571428,991
1069,"Resident Evil 2","Masami Ueda, Shusaku Uchiyama, Shun Nishigaki","Credit Line of Whole Staff",3.4142857,991
10692,"Spectrum of Mana","Stemage","NOW IS THE TIME FOR NOMENCLATURE",,991
10708,"Sonicesque, Vol. I","Karl Brueggemann","Grand Gizmo",3.5304348,991
10727,"NYPWP8: This is the Part Where I Usually Die","Temp Sound Solutions ","Within The Giant",,991
10737,"Rocklove","Colis Postal","The effluvium preparation (Rockman 3 / boss stage)",3.305,991
10738,"Rocklove","Colis Postal","Up Draft (Rockman 6 / Mr.X stage)",,991
10748,"Bitpop? Vol. 2","Jonas Tunander","Ghosts 'n Goblins - Stage 1",4.615094,991
10749,"Bitpop? Vol. 2","Jonas Tunander","Final Fantasy IX - Vamo' alla flamenco",4.2375,991
10756,"Bitpop? Vol. 2","Jonas Tunander","Megaman II - Dr. Wily Stage 1",4.6647887,991
10762,"Mavericks Of Metal","X-Hunters","Sting Chameleon",3.8333333,991
10776,"Mavericks Of Metal","X-Hunters","Wheel Gator",3.5448277,991
1080,"Resident Evil: Revelations","Kota Suzuki, Kazuki Kuriyama","Deep Sea",3.7674417,991
10801,"CHRONOTORIOUS","posu yan","disodium guanylate [Derelict Factory]",,991
10803,"CHRONOTORIOUS","Mustin","Bottomed Out [Depths of the Night]",4.3589745,991
10806,"CHRONOTORIOUS","Bad Dudes","Dream of Black",,991
10814,"CHRONOTORIOUS","Kunal Majmudar (ktriton)","The Bad Ending [Lavos' Theme]",3.6888888,991
10824,"Controller 1","Shnabubula","DOWN in the dumps",3.28125,991
1083,"Wiz 'n' Liz","Matt Furniss","Grass Land",3.46,991
10839,"The Trance Album","FFMusic DJ","Dawn (Einhander)",3.8125,991
1084,"Wiz 'n' Liz","Matt Furniss","Home",4.1641026,991
10843,"The Trance Album","FFMusic DJ","Rena's Theme (Star Ocean - The Second Story)",3.376923,991
10863,"Hymns of Light and Shadows","CSGuitar89","Ocarina of Time Title Theme",4.2,991
10866,"Hymns of Light and Shadows","CSGuitar89","Lon Lon Ranch",4.08,991
10878,"Hymns of Light and Shadows","CSGuitar89","Shop Theme",,991
10879,"Hymns of Light and Shadows","CSGuitar89","Stone Tower Temple",3.8342857,991
10885,"Intergalactic Redux","The OneUps","Bill and Lance, Soldier Trance (Lower Me Into the Steel)",3.8439023,991
10889,"Intergalactic Redux","The OneUps","Ain't No Love Like Lewanda's",3.6536586,991
109,"Banjo-Kazooie","Grant Kirkhope","Freezeezy Peak",4.142857,991
1090,"Dead or Alive","Kazuhiko Inaba, Makoto Hosoi","Blade of \"RYU\" (Hayabusa)",3.8439023,991
10919,"Super Mario Kart Album","The OneUps","Rainbow Road",4.6463413,991
10921,"Sonic the Hedgehog","Manuel Mora","Green Hill Zone (Manuel Mora 2009)",4.064516,991
10927,"Sonic the Hedgehog","Eric Barker","Brain Hill Zone",4.1307693,991
10944,"Final Fantasy XII - Piano OST","Delldongo","Nalbina Fortress",3.70625,991
10953,"Final Fantasy XII - Piano OST","Delldongo","The Royal City of Rabanastre",,991
10955,"Final Fantasy XII - Piano OST","Delldongo","The Salikawood",,991
10958,"Final Fantasy XII - Piano OST","Delldongo","Loop Demo",,991
10980,"Fury","Machinae Supremacy","Bouff",3.4258065,991
10985,"Harmony of a Hunter","Theophany","Bioluminescence",3.6645162,991
1099,"Sexy Parodius","Konami Kukeiha Club","Maniac of Shooting",3.9790697,991
11004,"Harmony of a Hunter","Pyro Paper Planes","Lone Star",,991
11011,"Harmony of a Hunter","AriesT","The Mission's Briefing",3.8516128,991
11015,"Harmony of a Hunter","Mozzaratti","Desperation",,991
11019,"Super Dodge Ball - No Balls, No Glory","Kunal Majmudar (ktriton)","Somebody Get Me Some Water (India)",,991
11036,"Donkey Kong Country","Lampje4life","Cranky's Beachparty",4.062857,991
1104,"Call of Duty: Modern Warfare 2","Hans Zimmer","Onwards",3.38,991
11040,"Donkey Kong Country","Wintermute","Apocalypse Oil",3.3222222,991
11049,"The Best Of Video Game Remix - Level 1","Dimitris Athanasiou","Metal Gear Solid 4 - Old Snake Techno Remix",3.5055556,991
11072,"Mystic Awakening: Music of Final Fantasy VI","Daniel Brown","Forever Rachel",4.302857,991
11076,"Mystic Awakening: Music of Final Fantasy VI","Daniel Brown","The Day After",4.29375,991
11081,"Mystic Awakening: Music of Final Fantasy VI","Daniel Brown","Dancing Mad part 3",,991
11083,"Mystic Awakening: Music of Final Fantasy VI","Daniel Brown","Edgar and Mash",4.295,991
11085,"Mystic Awakening: Music of Final Fantasy VI","Daniel Brown","Aria di Mezzo Carattere",4.490909,991
11088,"Mystic Awakening: Music of Final Fantasy VI","Daniel Brown","Phantom Train",3.9756098,991
11090,"Mystic Awakening: Music of Final Fantasy VI","Daniel Brown","Kefka",4.018182,991
11121,"Dead Pixels","LukHash","Inside Of Me",3.310345,991
11126,"Dead Pixels","LukHash","Rock 64",,991
1113,"Dead Rising","Hideki Okugawa","Frank West",3.5018868,991
11132,"Twilight Symphony","ZREO","Hyrule Castle",,991
11135,"Twilight Symphony","ZREO","Blood, Spirit, & Hatred",3.9302325,991
11152,"Twilight Symphony","ZREO","Snowboarding",3.9925926,991
11168,"Twilight Symphony","ZREO","Twilit Parasite Diababa",,991
11172,"Twilight Symphony","ZREO","Ooccoo, Fellow Adventurer",,991
11173,"Twilight Symphony","ZREO","Usurper King Zant",3.1565218,991
11176,"Twilight Symphony","ZREO","Twilit Dragon Argorok",,991
11192,"Commodore 64 Vocally","Visa Röster","Black Lamp subtune 3",,991
11210,"K.K. Setlist","Level 99","Shimmering in the Dark",3.475,991
11225,"The Legend of Zelda: Ocarina of Time","ZREO","Kokiri Forest (ZREO)",4.6411767,991
11226,"The Legend of Zelda: Ocarina of Time","ZREO","Hyrule Field Main Theme",4.714286,991
11234,"The Legend of Zelda: Ocarina of Time","ZREO","Kakariko Village (ZREO)",4.3212123,991
11237,"The Legend of Zelda: Ocarina of Time","ZREO","End Credits",4.3777776,991
11251,"A Tribute to Nobuo Uematsu","Stephen Kennedy","Balamb Garden (FFVIII)",,991
11252,"A Tribute to Nobuo Uematsu","Mister G, FFmusic Dj","Eternal Wind (FFIII)",,991
11258,"A Tribute to Nobuo Uematsu","Stephen Kennedy","Within the Giant (Remix) (FFIV)",4.0162163,991
1126,"Shadow of the Colossus","Kow Otani","The Sunlit Earth",4.2784314,991
11268,"A Tribute to Nobuo Uematsu","Matt Stofferahn","Rydia (FFIV)",4.19,991
1127,"Shadow of the Colossus","Kow Otani","Swift Horse",,991
11291,"Chrono Trigger Original Sound Version Live","David Hsu","Chrono and Marle ~ Far Off Promise",4.4375,991
11293,"Chrono Trigger Original Sound Version Live","Kyle Landry","Black Dream",,991
11296,"Chrono Trigger Original Sound Version Live","Colin Jochimski","Wind Scene",4.2943397,991
11300,"Chrono Trigger Original Sound Version Live","Unknown","Memories of Green",,991
11302,"Chrono Trigger Original Sound Version Live","Dylan Wiest","The Day the World Revived",4.3190475,991
11303,"Chrono Trigger Original Sound Version Live","Dylan Wiest","Sealed Door",4.105263,991
11306,"VGM Acapella: Volume 2","Smooth McGroove","Final Fantasy VI - Decisive Battle",4.0235295,991
11315,"VGM Acapella: Volume 2","Smooth McGroove","The Legend of Zelda: Twilight Princess - Midna's Lament",3.567442,991
11316,"VGM Acapella: Volume 2","Smooth McGroove","Phoenix Wright - Cornered",4.005797,991
1132,"Shadow of the Colossus","Kow Otani","Prohibited Art",,991
11330,"The American Album Special Edition","Mazedude","Glow Worm Jim",3.6,991
11344,"Heavy Troopa is Ready to Launch!","Videogame Orchestra","Mario & Yoshi Medley",4.2875,991
11345,"Heavy Troopa is Ready to Launch!","Stephen White","Where Am I Going",3.8411765,991
11350,"Heavy Troopa is Ready to Launch!","CygnosiC","Barrel Volcano",3.8418605,991
1136,"Shadow of the Colossus","Kow Otani","Prayer",,991
11361,"Heavy Troopa is Ready to Launch!","Mecha_B.E.A.R.","Valentina (Lo-fi remix)",,991
11364,"Heavy Troopa is Ready to Launch!","Girlz Melon","Sad Song",,991
11374,"Essence of Lime","Girlz Melon","Essence of Melon",4,991
11376,"Essence of Lime","Lemonectric, Zorlaxseven","Tempus Omnia Vincet",3.5,991
11387,"Essence of Lime","Lemonectric","Dead or Alive",3.9621623,991
11405,"Essence of Lime","Lemonectric","Jazz Is Undead",,991
11410,"Ragnarök Online : Hybridism","Joshua Morse, Anthony Lofton","Higher than the Sun",4.0372095,991
11421,"GoldenEye 007","CarboHydroM","Let The Pain Out",4.191489,991
11432,"Bloodshed","NESkimos","Hyrule Castle",,991
11434,"Bloodshed","NESkimos","Bad Dudes - Level 2",3.4733334,991
11445,"Mega Man 7","Hemophiliac","Uneven Pavement",,991
11459,"Power Supply","Anamanaguchi","Flora/Fauna",3.9629629,991
1146,"Mega Man X Jazz Arrange","Alph Lyla","Spark And Shadow ~ Power Plant Stage ~",3.9079366,991
11464,"Power Supply","Anamanaguchi","Video Challenge",3.84,991
11467,"Diddy Kong Racing: Bootleg Circuit","Ben Briggs","Hi There! (Lobby)",4.2295084,991
11469,"Diddy Kong Racing: Bootleg Circuit","Ben Briggs","Hot Pockets (Hot Top Volcano)",,991
11474,"Distant Memories Once Lost (Bright Reflections)","Repliforce","A Test for the Spirit's Power",3.7032259,991
11484,"Distant Memories Once Lost (Bright Reflections)","Repliforce","Pathway to the Final Destination",3.9,991
11491,"Minibosses","Minibosses","Castlevania 2",4.2411766,991
11498,"More Than Mario","posu yan, Mustin","Super Metroid: Zebes Sunrise",,991
11501,"More Than Mario","Dale North","Nintendogs: Kawaii Inu",3.902857,991
11506,"IWADON: Hiroyuki Iwatsuki Tribute Album","Videogame Orchestra","Headquarters",,991
11517,"IWADON: Hiroyuki Iwatsuki Tribute Album","Professor Kliq","Ninja Warriors Ending",3.9567568,991
1153,"Mega Man X","Setsuo Yamamoto","Sigma Stage 1",,991
11537,"IWADON: Hiroyuki Iwatsuki Tribute Album","Matthew Walker","Oldfield Joins the Army",,991
1156,"Mega Man X","Setsuo Yamamoto","Flame Mammoth Stage",4.3235292,991
11568,"Taste My Power","ThePlasmas","Nightmare Over Dreamland",,991
1157,"Mega Man X","Yuki Iwai","Chill Penguin Stage",4.5101447,991
11581,"Meteocrity Vol. 1","Meteo Xavier","Bitter End to a Thatched Ray of Light",3.592,991
11582,"Meteocrity Vol. 1","Meteo Xavier","Isolate The Variable",3.5043478,991
11593,"Meteocrity Vol. 1","Meteo Xavier","Vestigial Dance of Blades",,991
11599,"Final Fantasy VI","Minibosses","Final Fantasy VI Fanfare",,991
11609,"Duke Nukem 3D","CarboHydroM","Nuklear Duke",4.0689654,991
11616,"Sparked A War","The Megas","You've Sparked a War",3.8416667,991
11622,"#2","Quarter Circle Jab","Wave Race 64",3.8235295,991
11628,"Amiga meets Piano Vol. 2","AMIworx","Simon the Sorcerer",4.0625,991
11631,"Amiga meets Piano Vol. 2","AMIworx","The Great Giana Sisters",,991
11635,"Amiga meets Piano Vol. 2","AMIworx","Shadow of the Beast II",3.8529413,991
11643,"The Sonic Stadium Music Adventure 2012 [Discs 7-10]","Rexy","Aviated Spirit ...for E-102 Gamma",3.5027027,991
11649,"The Sonic Stadium Music Adventure 2012 [Discs 7-10]","The Symphonic Games","A Starry Night At the Disco ~ A Sonic Megamix Tribute",3.6,991
11656,"The Sonic Stadium Music Adventure 2012 [Discs 7-10]","Urban Flow, Dizcrybe","Hedgehog Panic Disco ...for Palmtree Panic Past",3.8357143,991
11661,"The Sonic Stadium Music Adventure 2012 [Discs 7-10]","Wolfblur","Launching the Empire ...for Levitated Ruin",,991
11670,"The Sonic Stadium Music Adventure 2012 [Discs 7-10]","wOrm","SEGA Medley Madness",3.5034482,991
11673,"The Sonic Stadium Music Adventure 2012 [Discs 7-10]","Urban Flow","Battle of the AGES …for Death Adder",,991
11686,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","Freen in Green","A Blast from the Past ...for Green Hill",4.0685716,991
11687,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","SonicHyuga","Snow-Blind Wonderland ...for White Park",3.3096774,991
11696,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","Rexy","Tactile Snowfall …for White Acropolis",3.7103448,991
11702,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","~Faseeh~","Trip Down Memory Lane …for Mega Collection",,991
11706,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","Marvin Valentin, Joshua Taipale","First of Many Final Showdowns ...for Final Zone",3.2222223,991
11707,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","SuperPsyguy","U-shaped Pit ...for Chrome Gadget",3.310345,991
11712,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","Blue Wisp, Aptiva","Sunset Boulevard ...for Casino Night 2P",3.6,991
11713,"The Sonic Stadium Music Adventure 2012 [Discs 1-3]","SonikkuXM","A Holiday Special ...for Christmas NiGHTS",,991
11719,"The Sonic Stadium Music Adventure 2012 [Discs 4-6]","The Symphonic Games","Badnik Factory Suite [Original]",3.646154,991
1172,"Mega Man X3","Kinuyo Yamashita","Opening Stage",4.3238096,991
11726,"The Sonic Stadium Music Adventure 2012 [Discs 4-6]","chunkybeef31","The Bassics of Adventure ...for Splash Hill",3.7777777,991
11728,"The Sonic Stadium Music Adventure 2012 [Discs 4-6]","wOrm","Hedgehog's Ashes ...for Volcano Valley",,991
11730,"The Sonic Stadium Music Adventure 2012 [Discs 4-6]","VizardJeffhog","Maybe in Distance, But Never at Heart …for Casinopolis",3.4384615,991
11735,"The Sonic Stadium Music Adventure 2012 [Discs 4-6]","~Faseeh~, Joshua Taipale","Beyond the Mist …for Nimue, Lady of the Lake",,991
11742,"The Sonic Stadium Music Adventure 2012 [Discs 4-6]","KatamariParadox","Submerged Scurry ...for Aquarium Park",4.007143,991
11745,"The Sonic Stadium Music Adventure 2012 [Discs 4-6]","Urban Flow","Dancing Angels ...for Windy Valley",3.788889,991
11749,"Star Fox","CarboHydroM","Like Father Like Son",4.255814,991
11752,"Mega Man ZX","k-wix","Cloud Diver",3.2580645,991
11755,"Sonic Paradox Remix Shorts","sonicsneakers","The Black Hole Parade ~ Asteroid Coaster",3.9636364,991
11756,"Sonic Paradox Remix Shorts","sonicsneakers","Gearing Up for the Bonus!",3.592,991
11757,"Sonic Paradox Remix Shorts","Best Dude 55","Above All Else ~ Sky Sanctuary",,991
11762,"Sonic Paradox Remix Shorts","sonicsneakers","Shelbi Mine in Endless Mine",3.848276,991
11771,"Sonic Paradox Remix Shorts","Best Dude 55","Twinkle Twinkle Little Cart",3.7615385,991
11799,"Final Fantasy III","AzureKevin","Winds of Change",4.265116,991
11803,"More Games","Brian Davis","Secret Of Evermore: Horace",3.8,991
11811,"DuckTales","Arcubalis","Walking On Moon",3.645,991
11819,"Bitpop? Vol. 1","Jonas Tunander","Super Mario Bros. 3 - Overworld 2",4.483333,991
11834,"The Greatest Video Game Music 2","London Philharmonic Orchestra","Mass Effect 3: a Future For the Krogan/An End Once and For All",4.048485,991
11837,"The Greatest Video Game Music 2","London Philharmonic Orchestra","Super Metroid: a Symphonic Poem",4.349091,991
1184,"Mega Man X4","Toshihiko Horiyama","Web Spider Stage",3.9961538,991
11842,"The Greatest Video Game Music 2","London Philharmonic Orchestra","Kingdom Hearts Birth By Sleep: Fate of the Unknown",4.113333,991
11843,"The Greatest Video Game Music 2","London Philharmonic Orchestra","Elder Scrolls – Skyrim: Far Horizons",4.4218183,991
11849,"Amiga meets Piano Vol. 1","AMIworx","Death or Glory",4.1085715,991
11850,"Amiga meets Piano Vol. 1","AMIworx","Lethal Xcess",4.148387,991
11852,"Amiga meets Piano Vol. 1","AMIworx","Cannon Fodder",4.0186048,991
11859,"World 1-2","Ben Briggs","Trolls! (Trolls)",3.9,991
11860,"World 1-2","Ben Briggs","Driving Upwards",3.9666667,991
11870,"World 1-2","chipzel","Tokyo Skies",3.0428572,991
11898,"Final Fantasy XI: The Land Of Vana'diel","Tweex","The Forest of New Hunters",,991
11910,"Bound Together: ReBound","Dhsu","Bound Together",,991
11918,"Bound Together: ReBound","k-wix","Tessie & The Bubblegum Monkey",3.6,991
11924,"Bound Together: ReBound","Shawn Phase","Santa is Dead",3.9771428,991
11928,"Bound Together: ReBound","Cromkayer","Sailing to Da Market",3.490909,991
1193,"Mega Man X8","Yuko Komiyama, Naoto Tanaka","Gateway",,991
11933,"Bound Together: ReBound","mellogear","The March On Paula",3.4736843,991
11949,"Intergalactic Continuum","The OneUps","I Do It For the Faeries [The Legend of Zelda]",,991
11954,"Intergalactic Continuum","The OneUps","Robert Plant vs. Rob Zombie [Plants vs. Zombies]",3.8347826,991
11957,"Pokémon Mystery Dungeon Time/Darkness/Sky","TGH","The Greatest Loss of All",3.625,991
11980,"Fly on a Dog","The Megas","Fly on a Dog",3.7714286,991
120,"World Of Goo","Kyle Gabler","Screamer",3.904,991
12020,"Professor Layton and the Curious Village","Manuel Mora","Professor Layton's Theme (Manual Mora)",3.5837839,991
12024,"Final Fantasy XI Online","katethegreat19","Ronfaure Theme",4.128889,991
12042,"Return of the Attack of the Legend of Pizzor","Armcannon","Woctor Dialy",4.3054547,991
1206,"Umineko: When They Cry","sumiisan","Path",3.3,991
12071,"The Cries of the Planet","Vernian Process","Edgar & Sabin (FF VI)",4.142857,991
12076,"The Cries of the Planet","Vernian Process","Main Theme",4.3761907,991
1210,"Umineko: When They Cry","-45","System Zero",4.1813955,991
12107,"Final Fantasy Mystic Quest","Cerrax","Random Encounter of the Mystic Kind",4.1,991
12115,"The Pink Album","Kirby's Dream Band","Go Kirby!",4.28125,991
12117,"The Pink Album","Kirby's Dream Band","The Search for Heart Stars",4.3212123,991
12121,"The Pink Album","Kirby's Dream Band","Revenge of Meta Knight",4.2125,991
12129,"The Legend of Zelda: Spirit Tracks","ZREO","Byrne",3.8,991
12133,"Kirby Super Star","metaphist","Dreamstreet (breakbeat mix)",3.7631578,991
12138,"Gradius","Manuel Mora","Stage 1",3.5857143,991
12143,"Final Fantasy","Brandon Strader","The Opaque Rider",3.0580645,991
12164,"Obligatory Ice Level Day 2009","Select Start","A Wish",4.210909,991
12165,"Super Mario Land","Deep Black Skys","Millenium",,991
12175,"Icarus","Trash80","At Teh Disko",3.8142858,991
12184,"Volume 1","The OneUps","Paperboy - Paperboy (Radio Edit)",3.7771428,991
12185,"Volume 1","The OneUps","Bomberman - Bomberman",4.2324324,991
12188,"Volume 1","The OneUps","The Legend of Zelda - Bossa De Link",,991
12189,"Volume 1","The OneUps","Super Mario Kart - Koopa Beach",,991
12204,"Cave Story Remix Project","Quinn Fox","Combination Lock",3.5857143,991
12213,"Cave Story Remix Project","k-wix","Icewind Fortress",3.9666667,991
12218,"Cave Story Remix Project","Quinn Fox","Tetrahedron",3.7371428,991
1222,"Mystical Ninja Starring Goemon","Goemon Production Team","Childhood Toy Behind You (Toy Castle)",4,991
12227,"River City Rumble","A_Rival","Mojaction",,991
12232,"River City Rumble","FFmusic Dj","River City Rumble Mix",3.4166667,991
12236,"Unavenged","Random Encounter","Terra",,991
12244,"Unavenged","Random Encounter","Big Blue",,991
12247,"Unavenged","Random Encounter","Ahead on our Way",4.217143,991
12255,"BLUENOISE","PROTO·DOME","Zero-G Lemonade.",3.9096775,991
12261,"CHRONO CROSS ~memory of music~","K-Waves Lab","Magical Dreamers - With wind and a star and wavelet",4.64557,991
12263,"CHRONO CROSS ~memory of music~","K-Waves Lab","Voyage home",4.174468,991
12269,"Kirby's Dream Land 3","Wyvern's Spirit","Ripple Field II",4.0742855,991
12296,"Retro Remix Revue Vol. 2","Retro Remix Revue","Super Mario Brothers 3 - Overworld BGM, Athletic BGM",4.4931035,991
12303,"DREAMERS ~A Tribute to Koji Kondo and Nobuo Uematsu~","Zebes System","Loss of Me (Final Fantasy IX)",3.2972972,991
12308,"DREAMERS ~A Tribute to Koji Kondo and Nobuo Uematsu~","Zebes System","Terra (Final Fantasy VI)",4.3910446,991
1231,"X3: Reunion","Alexei Zakharov","Dogfight Four",3.7894738,991
12310,"DREAMERS ~A Tribute to Koji Kondo and Nobuo Uematsu~","Zebes System","Baby Bowser Fight (Yoshi's Island)",,991
12320,"Entertainment System 64","Entertainment System","Starfox - Corneria, Asteroids",4.5016947,991
1233,"X3: Reunion","Alexei Zakharov","Docking",4.1555557,991
1234,"X3: Reunion","Daniel Finney","Hostile",4.3783784,991
12345,"Retro Remix Revue Vol. 1","Retro Remix Revue","Sonic the Hedgehog - Green Hill Zone",4.3488374,991
12349,"The Very Best Of SEGA","Dale North","Movement 3 - Main Theme (Skies Of Arcadia)",4.1027026,991
12350,"The Very Best Of SEGA","Dale North","The End Of The Millennium (Phantasy Star IV)",3.9666667,991
12355,"The Very Best Of SEGA","Tim Sheehy (Kaijin), Ailsean","Final Take Off (After Burner)",4.1945944,991
12356,"The Very Best Of SEGA","Dale North","Green Hill Zone (Sonic the Hedgehog)",4.45098,991
1237,"X3: Reunion","Alexei Zakharov, Natalia Yakovleva","Peace Two",4.0291667,991
12381,"Girls Lost in Time","pHate","Derp Mountain",3.8333333,991
12384,"Girls Lost in Time","zM-X","Love-shaped Stars",3.8680851,991
12388,"Crystal Hammer","Karsten Obarski","Crystal Hammer - ElectroPops Remix",3.7652173,991
12402,"MegaMan Zero","ThePlasmas","MMZ: Maximum Heat",3.3705883,991
12407,"GoldenEye: Source","Sole Signal","Silo B",,991
12415,"GoldenEye: Source","Trent \"Basstronix\" Robertson","Aztec",4.32,991
12416,"GoldenEye: Source","Sole Signal","Janus Control Base",4.2285714,991
12417,"The Legend of Zelda: A Link to the Past","ZREO","Ending Theme Redux",4.097297,991
12424,"The Legend of Zelda: A Link to the Past","ZREO","Lost Woods",4.645,991
12435,"There Will Be Brawl OST","Stephen Millis","Blue Falcon Groove",,991
12441,"Cave Story Remix Project II","LEAF XCEED Music Division","Town of Leaves",4.21,991
12443,"Cave Story Remix Project II","GIRakaCHEEZER","Stone White Wall",,991
12448,"Cave Story Remix Project II","LEAF XCEED Music Division","Path of Ruin",3.9085715,991
12502,"VGMA Album Project 2006","Ben Paric","Life by the Mountain Stream",3.8344827,991
1251,"Mega Man Network Transmission","Shinji Hosoe","NeedleMan's Stage (Garden System)",4.0142856,991
12535,"I Miss You - EarthBound 2012","Shannon Mason (Pongball)","Ninefield",3.4782608,991
12543,"Versus Video Games 2","Daniel Tidwell","Flight Into The Unknown (Secret of Mana)",,991
12544,"Versus Video Games 2","Daniel Tidwell","Scares For Sale (Beetlejuice)",3.3333333,991
12547,"Versus Video Games 2","Daniel Tidwell","Sewer Surfin' (Teenage Mutant Ninja Turtles: Turtles In Time",4.5745454,991
12554,"Versus Video Games 2","Daniel Tidwell","Hunter's Chance (Final Fantasy IX)",3.7769232,991
12626,"Vampire Variations: A Musical Tribute to Castlevania","Chernabogue","Underworld Pulse",3.1565218,991
12629,"Unreal Tournament","Elisha","Above and Beyond",4.0666666,991
12631,"Superhero EP","R-Sunset","Aerowave",3.5485713,991
12632,"Superhero EP","R-Sunset","City In Danger",3.5583334,991
12633,"Superhero EP","R-Sunset","Beginning",3.5130434,991
